,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15,sqft_lot15,Average,Fair,Good,Poor,Very Good,log_price
19959,625000.0,2,2.25,1390,916,2.0,0,8,1165,225,2007,47.6168,-122.314,1415,1488,1,0,0,0,0,5.795880017344075
19960,1042000.0,4,4.5,4920,270236,2.0,3,10,3820,1100,2006,47.4695,-121.775,4920,260924,1,0,0,0,0,6.0178677189635055
19961,611000.0,3,2.5,2134,1984,2.5,0,8,2134,0,2008,47.5402,-122.027,2170,1984,1,0,0,0,0,5.786041210242554
19962,300000.0,3,2.5,1741,5701,2.0,0,8,1741,0,2012,47.379,-122.184,2002,5700,1,0,0,0,0,5.477121254719663
19963,577000.0,3,2.5,2560,5238,2.0,0,8,2560,0,2001,47.6887,-122.04,2560,5185,1,0,0,0,0,5.761175813155732
19964,349990.0,4,2.5,2220,3561,2.0,0,8,2220,0,2014,47.3561,-122.063,2530,4449,1,0,0,0,0,5.54405563575924
19965,650000.0,3,2.5,1910,4363,2.0,0,9,1910,0,2006,47.5482,-121.996,1890,3732,1,0,0,0,0,5.812913356642856
19966,378000.0,2,1.5,980,853,2.0,0,7,820,160,2009,47.5925,-122.295,1130,1270,1,0,0,0,0,5.577491799837225
19967,313200.0,3,2.5,1950,4197,2.0,0,7,1950,0,2013,47.3613,-122.081,2300,4178,1,0,0,0,0,5.495821753385906
19968,1206690.0,5,4.25,4150,12015,2.0,0,10,4150,0,2014,47.5816,-122.021,3230,27520,1,0,0,0,0,6.081595713691903
19969,252500.0,2,1.5,1110,986,2.0,0,7,950,160,2009,47.5427,-122.272,1110,3515,1,0,0,0,0,5.402261382454681
19970,308000.0,3,2.5,1250,1150,2.0,0,8,1080,170,2009,47.5582,-122.363,1250,1150,1,0,0,0,0,5.488550716500444
19971,803100.0,4,2.5,3310,5404,2.0,0,9,3310,0,2004,47.6635,-122.083,2600,4730,1,0,0,0,0,5.904769625906595
19972,415000.0,4,2.5,2020,5501,2.0,0,7,2020,0,2010,47.4937,-122.15,2020,5494,1,0,0,0,0,5.6180480967120925
19973,785000.0,4,3.5,3310,4850,2.0,0,9,3310,0,2010,47.6954,-122.022,3320,5955,1,0,0,0,0,5.894869656745253
19974,499950.0,4,2.5,2798,4473,2.0,0,9,2798,0,2012,47.4295,-122.205,2358,4593,1,0,0,0,0,5.6989265727162115
19975,216000.0,4,2.5,1847,8000,2.0,0,7,1847,0,2008,47.2874,-122.257,1767,8000,1,0,0,0,0,5.334453751150931
19976,380000.0,4,2.5,2420,4981,2.0,0,9,2420,0,2009,47.3785,-122.023,2420,5000,1,0,0,0,0,5.57978359661681
19977,345000.0,4,2.5,2020,3600,2.0,0,7,2020,0,2012,47.3535,-122.017,2210,3800,1,0,0,0,0,5.537819095073274
19978,456500.0,4,2.5,2400,6811,2.0,0,8,2400,0,2007,47.4959,-122.15,2710,5314,1,0,0,0,0,5.659440781870318
19979,382495.0,3,2.5,1760,5390,1.0,0,8,1760,0,2014,47.3482,-122.042,2310,5117,1,0,0,0,0,5.58262576240048
19980,324950.0,4,2.5,2110,4178,2.0,0,7,2110,0,2013,47.3612,-122.081,2300,4142,1,0,0,0,0,5.51181654130309
19981,436472.0,4,2.5,2692,8392,2.0,0,9,2692,0,2014,47.3519,-122.197,2574,14446,1,0,0,0,0,5.639956388624569
19982,365250.0,3,2.25,1490,4522,2.0,0,7,1490,0,2009,47.7611,-122.233,1580,4667,1,0,0,0,0,5.562590224606335
19983,919990.0,5,3.25,3960,6352,2.0,0,10,3960,0,2014,47.5806,-122.055,2930,9875,1,0,0,0,0,5.963783106727705
19984,316475.0,4,2.5,1740,4642,2.0,0,7,1740,0,2012,47.3686,-122.117,1950,4642,1,0,0,0,0,5.5003394085370205
19985,425000.0,4,2.5,1940,4517,1.0,0,8,1190,750,2010,47.776,-122.26,1910,10410,1,0,0,0,0,5.628388930050312
19986,302860.0,2,1.0,970,3279,2.0,0,7,790,180,2007,47.5469,-122.383,1150,1351,1,0,0,0,0,5.481241918012922
19987,298000.0,3,2.5,1852,4000,2.0,0,7,1852,0,2014,47.3455,-122.21,2166,4000,1,0,0,0,0,5.474216264076255
19988,950000.0,4,4.0,5635,9695,2.0,3,10,4360,1275,2011,47.3389,-122.334,3726,9765,1,0,0,0,0,5.977723605288848
19989,333000.0,3,2.5,1520,3041,2.0,0,7,1520,0,2009,47.4874,-122.152,1820,3229,1,0,0,0,0,5.52244423350632
19990,289950.0,3,2.5,2099,4275,2.0,0,7,2099,0,2010,47.3521,-122.211,2099,4275,1,0,0,0,0,5.462323113084234
19991,419950.0,3,2.25,1250,811,3.0,0,8,1250,0,2014,47.5419,-122.388,1250,1232,1,0,0,0,0,5.623197585596136
19992,306000.0,2,1.5,1090,1183,3.0,0,8,1090,0,2008,47.6974,-122.349,1110,1384,1,0,0,0,0,5.48572142648158
19993,498445.0,4,2.5,3216,5902,2.0,0,9,3216,0,2014,47.3425,-122.179,2815,4916,1,0,0,0,0,5.697617243862728
19994,775950.0,4,2.5,2970,4400,2.0,0,8,2970,0,2014,47.705,-122.114,3010,4892,1,0,0,0,0,5.889833737464764
19995,605000.0,3,2.5,2610,6405,2.0,0,8,2610,0,2001,47.5373,-121.874,2580,6285,1,0,0,0,0,5.781755374652469
19996,520000.0,2,1.75,1340,1368,2.0,0,7,1060,280,2006,47.618,-122.311,2480,1707,1,0,0,0,0,5.7160033436347994
19997,849990.0,4,2.75,3300,4987,2.0,0,9,3300,0,2014,47.6175,-122.056,3520,5453,1,0,0,0,0,5.929413816337392
19998,767450.0,3,2.0,1630,7599,1.0,0,10,1630,0,2006,47.6981,-122.376,2030,7599,1,0,0,0,0,5.8850500904274705
19999,665000.0,3,2.25,1590,929,2.0,0,9,1060,530,2014,47.6172,-122.31,1510,1193,1,0,0,0,0,5.8228216453031045
20000,525000.0,2,2.75,1310,1268,3.5,0,8,1310,0,2007,47.6534,-122.355,1350,1288,1,0,0,0,0,5.720159303405957
20001,870515.0,4,3.5,3600,5697,2.0,0,9,2940,660,2014,47.5755,-122.071,3490,5911,1,0,0,0,0,5.939776258923887
20002,390000.0,4,2.5,2154,4153,2.0,0,9,2154,0,2012,47.4557,-122.13,2154,4091,1,0,0,0,0,5.5910646070264995
20003,500000.0,3,1.75,1530,825,3.0,0,8,1530,0,2015,47.5929,-122.308,1580,1915,1,0,0,0,0,5.698970004336019
20004,399950.0,3,2.25,1360,1041,2.0,0,8,1094,266,2006,47.6925,-122.375,1522,1382,1,0,0,0,0,5.602005701124516
20005,305000.0,3,2.5,1320,2480,2.0,0,7,1320,0,2005,47.536,-122.284,1320,3240,1,0,0,0,0,5.484299839346786
20006,255000.0,4,2.5,1660,6724,2.0,0,7,1660,0,2009,47.25899999999999,-122.256,1544,6054,1,0,0,0,0,5.4065401804339555
20007,415000.0,4,2.5,2891,6499,2.0,0,9,2891,0,2014,47.3359,-122.257,2550,8383,1,0,0,0,0,5.6180480967120925
20008,716500.0,3,2.5,2340,2155,2.0,0,10,2120,220,2012,47.53,-122.073,2640,2680,1,0,0,0,0,5.855216194733363
20009,425000.0,3,2.5,2320,2267,3.0,0,8,2320,0,2009,47.7027,-122.359,1240,1883,1,0,0,0,0,5.628388930050312
20010,540000.0,4,2.5,2190,3855,2.0,0,8,2190,0,2010,47.7705,-122.169,2190,3600,1,0,0,0,0,5.732393759822968
20011,324747.0,3,2.5,2060,4742,2.0,0,8,2060,0,2014,47.3706,-122.017,2370,4725,1,0,0,0,0,5.511545147768272
20012,385000.0,3,2.5,1740,4145,2.0,0,7,1740,0,2010,47.6875,-122.015,1740,4045,1,0,0,0,0,5.585460729508501
20013,270000.0,3,2.25,1400,3825,2.0,0,7,1400,0,2012,47.3596,-122.082,2110,3825,1,0,0,0,0,5.431363764158987
20014,1240000.0,5,4.0,4410,14380,2.0,0,11,4410,0,2006,47.6463,-122.121,2720,11454,1,0,0,0,0,6.093421685162235
20015,672000.0,3,2.5,1780,1647,2.0,0,8,1080,700,2008,47.6597,-122.355,2000,1741,1,0,0,0,0,5.827369273053825
20016,310000.0,3,2.5,1760,10137,2.0,0,8,1760,0,2010,47.355,-122.059,2000,6935,1,0,0,0,0,5.491361693834273
20017,427000.0,3,2.5,2432,9391,2.0,2,9,2432,0,2005,47.3453,-122.267,2912,8932,1,0,0,0,0,5.630427875025024
20018,389950.0,3,2.5,2283,3996,2.0,0,8,2283,0,2008,47.4221,-122.192,1760,3992,1,0,0,0,0,5.59100892467731
20019,309620.0,3,2.5,1860,3730,2.0,0,8,1860,0,2012,47.7442,-121.984,2110,4509,1,0,0,0,0,5.490829006303808
20020,399895.0,4,2.5,2701,4500,2.0,0,9,2701,0,2014,47.2586,-122.194,2570,4800,1,0,0,0,0,5.601945974061041
20021,442515.0,4,2.5,2930,4875,2.0,0,9,2930,0,2014,47.3421,-122.179,2815,4900,1,0,0,0,0,5.645927996631171
20022,375000.0,3,2.25,1540,1561,3.0,0,8,1540,0,2010,47.6991,-122.346,1540,1547,1,0,0,0,0,5.574031267727719
20023,309780.0,3,2.5,2242,4500,2.0,0,8,2242,0,2014,47.2583,-122.198,2009,4500,1,0,0,0,0,5.491053375430866
20024,425000.0,3,2.5,1950,4345,2.0,0,7,1950,0,2007,47.5202,-121.873,2260,4345,1,0,0,0,0,5.628388930050312
20025,405000.0,2,3.0,1160,1073,2.0,0,7,880,280,2007,47.5788,-122.315,1250,4812,1,0,0,0,0,5.607455023214668
20026,356250.0,3,2.5,2060,5115,2.0,0,9,2060,0,2014,47.3261,-122.163,2648,4500,1,0,0,0,0,5.5517548730165664
20027,550000.0,3,2.25,1230,875,3.0,0,8,1230,0,2013,47.6521,-122.4,1760,5664,1,0,0,0,0,5.740362689494244
20028,340000.0,2,1.5,1160,1438,2.0,0,7,1160,0,2001,47.5917,-122.295,1220,1740,1,0,0,0,0,5.531478917042255
20029,362865.0,4,2.5,2245,4301,2.0,0,8,2245,0,2014,47.3555,-122.063,2530,4478,1,0,0,0,0,5.55974508051824
20030,1360000.0,4,3.5,4120,12626,2.0,1,11,3970,150,2014,47.7089,-122.245,4120,11913,1,0,0,0,0,6.133538908370218
20031,830000.0,4,2.5,3400,9692,2.0,0,9,3400,0,2007,47.708,-122.109,3070,7375,1,0,0,0,0,5.919078092376074
20032,1598000.0,5,3.75,4270,7500,2.0,0,10,3210,1060,2014,47.6845,-122.207,2410,8350,1,0,0,0,0,6.203576774977972
20033,855000.0,4,3.5,2890,5911,2.0,0,9,2370,520,2014,47.5754,-122.071,3490,6093,1,0,0,0,0,5.931966114728173
20034,1205000.0,5,3.5,3220,8000,2.0,0,9,2900,320,2008,47.6834,-122.2,2100,9680,1,0,0,0,0,6.080987046910887
20035,1385000.0,4,3.5,4010,15365,2.0,1,11,4010,0,2006,47.5528,-122.093,3550,13429,1,0,0,0,0,6.141449773400467
20036,400200.0,4,3.5,2260,30250,2.0,0,7,2260,0,2013,47.4493,-122.281,1270,16350,1,0,0,0,0,5.6022770843001926
20037,235000.0,2,1.0,1140,1730,1.5,0,8,1010,130,2007,47.5494,-122.372,1360,1730,1,0,0,0,0,5.371067862271736
20038,349950.0,3,2.0,1640,4714,1.0,0,8,1640,0,2009,47.3539,-122.021,1770,4802,1,0,0,0,0,5.544005997849434
20039,659950.0,4,2.75,3510,9400,2.0,0,9,3510,0,2014,47.4827,-122.131,3550,9429,1,0,0,0,0,5.819511033198438
20040,785000.0,3,2.75,3010,1842,2.0,0,9,3010,0,2011,47.5836,-121.994,2950,4200,1,0,0,0,0,5.894869656745253
20041,475000.0,2,2.25,1060,925,2.0,0,8,980,80,2006,47.6386,-122.388,1020,4000,1,0,0,0,0,5.676693609624866
20042,263900.0,3,2.5,1658,2700,2.0,0,8,1658,0,2014,47.3667,-122.307,1658,2700,1,0,0,0,0,5.4214393902200495
20043,342000.0,3,2.5,1960,3540,2.0,0,8,1960,0,2012,47.3568,-122.055,1840,3825,1,0,0,0,0,5.534026106056135
20044,367899.0,3,2.5,2420,4725,2.0,0,8,2420,0,2014,47.371,-122.018,2370,4200,1,0,0,0,0,5.565728607360694
20045,657044.0,3,3.5,3420,23786,1.5,0,9,3420,0,2014,47.4739,-122.11,1590,23774,1,0,0,0,0,5.817594453756674
20046,359950.0,2,1.5,893,965,2.0,0,8,893,0,2007,47.6187,-122.301,1340,1436,1,0,0,0,0,5.55624217790006
20047,879950.0,4,2.75,3020,7203,2.0,0,9,3020,0,2014,47.6948,-122.178,3010,7215,1,0,0,0,0,5.944457995626289
20048,550000.0,4,2.5,2470,5954,2.0,0,8,2470,0,2013,47.7685,-122.236,2470,4800,1,0,0,0,0,5.740362689494244
20049,279000.0,4,2.5,2009,4800,2.0,0,8,2009,0,2012,47.2586,-122.2,1798,4800,1,0,0,0,0,5.445604203273597
20050,255000.0,3,2.5,1530,1116,2.5,0,7,1530,0,2005,47.7385,-122.25,1530,7780,1,0,0,0,0,5.4065401804339555
20051,609500.0,3,1.75,1590,1113,3.0,0,8,1590,0,2014,47.6691,-122.402,1520,1357,1,0,0,0,0,5.784973709954401
20052,420000.0,5,3.0,2630,3149,2.0,0,8,1670,960,2013,47.5065,-122.171,2240,4825,1,0,0,0,0,5.623249290397901
20053,570000.0,4,2.5,3230,7187,2.0,0,9,3230,0,2008,47.4995,-122.15,2950,6537,1,0,0,0,0,5.7558748556724915
20054,439000.0,3,2.25,1430,2343,2.0,0,8,1430,0,2012,47.5648,-122.294,1270,1916,1,0,0,0,0,5.642464520242122
20055,310000.0,3,2.5,2242,5744,2.0,0,8,2242,0,2012,47.2597,-122.199,2009,5712,1,0,0,0,0,5.491361693834273
20056,635000.0,4,2.5,2500,4000,2.0,0,8,2500,0,2014,47.5902,-122.311,1480,4300,1,0,0,0,0,5.802773725291976
20057,399950.0,3,2.5,1230,922,2.0,0,8,1080,150,2009,47.6518,-122.384,1230,1237,1,0,0,0,0,5.602005701124516
20058,805000.0,4,2.5,3020,3600,2.5,0,9,3020,0,2009,47.5407,-121.993,2570,3600,1,0,0,0,0,5.905795880367869
20059,1800000.0,4,3.5,3480,4000,2.0,0,9,2460,1020,2015,47.6356,-122.281,2620,4000,1,0,0,0,0,6.2552725051033065
20060,1205000.0,4,3.0,3330,7650,1.0,0,9,1830,1500,2008,47.6889,-122.352,1200,3876,1,0,0,0,0,6.080987046910887
20061,745000.0,4,2.5,3400,4840,2.0,0,10,3190,210,2006,47.5066,-122.146,3400,5710,1,0,0,0,0,5.872156272748293
20062,329445.0,2,1.5,830,1119,2.0,0,7,830,0,2005,47.5828,-122.314,1480,3622,1,0,0,0,0,5.517782920628774
20063,588000.0,5,3.0,3110,4464,2.0,0,8,3110,0,2007,47.7719,-122.168,2450,4221,1,0,0,0,0,5.769377326076138
20064,494815.0,3,2.5,1910,2091,2.0,0,8,1910,0,2014,47.5445,-122.013,1630,1546,1,0,0,0,0,5.694442856515869
20065,591975.0,3,2.75,3230,5250,2.0,0,9,2680,550,2014,47.5196,-121.878,2710,5250,1,0,0,0,0,5.7723033661970655
20066,600000.0,5,2.75,3380,8179,2.0,0,9,3380,0,2011,47.4827,-122.135,2840,8179,1,0,0,0,0,5.778151250383644
20067,673000.0,3,2.75,2830,3496,2.0,0,8,2830,0,2012,47.5606,-122.011,2160,3501,1,0,0,0,0,5.828015064223977
20068,889950.0,5,3.5,3700,7055,2.0,0,9,3700,0,2014,47.5929,-122.057,3170,6527,1,0,0,0,0,5.949365607393135
20069,500000.0,4,3.0,2520,4104,2.0,0,7,2520,0,2002,47.5352,-121.88,2510,5015,1,0,0,0,0,5.698970004336019
20070,500000.0,3,2.25,1530,1396,2.0,0,8,1240,290,2007,47.666,-122.367,1690,2500,1,0,0,0,0,5.698970004336019
20071,890000.0,4,4.25,4420,5750,2.0,0,10,3410,1010,2006,47.5404,-122.073,4420,5750,1,0,0,0,0,5.949390006644912
20072,437000.0,3,3.0,1460,1180,3.0,0,8,1460,0,2006,47.6998,-122.367,1460,1224,1,0,0,0,0,5.640481436970422
20073,419700.0,3,2.25,1450,1486,2.0,0,8,1160,290,2006,47.5694,-122.387,1370,1437,1,0,0,0,0,5.62293896921149
20074,394000.0,3,2.0,1160,3441,1.0,0,6,580,580,1930,47.5314,-122.392,1160,4000,0,0,1,0,0,5.595496221825574
20075,342000.0,3,2.0,1640,4802,1.0,0,8,1640,0,2010,47.3538,-122.021,1940,4802,1,0,0,0,0,5.534026106056135
20076,420000.0,3,1.75,1444,249126,1.5,0,7,1444,0,2008,47.4104,-122.486,1760,224770,1,0,0,0,0,5.623249290397901
20077,580000.0,3,2.5,1620,1173,3.0,4,8,1470,150,2008,47.6681,-122.355,1620,1505,1,0,0,0,0,5.763427993562937
20078,343000.0,2,1.5,1100,1228,2.0,0,7,900,200,2007,47.5538,-122.282,1340,1380,1,0,0,0,0,5.535294120042771
20079,390000.0,2,1.5,1340,1402,2.0,0,8,1120,220,2008,47.588,-122.304,1340,1213,1,0,0,0,0,5.5910646070264995
20080,274000.0,3,1.5,1450,4694,2.0,0,7,1450,0,2011,47.3654,-122.021,1870,4198,1,0,0,0,0,5.437750562820388
20081,700000.0,4,2.5,3040,7200,2.0,0,9,3040,0,2008,47.7747,-122.366,2360,8245,1,0,0,0,0,5.845098040014257
20082,838000.0,4,2.5,2560,7210,2.0,0,9,2560,0,2006,47.5535,-122.395,2160,10439,1,0,0,0,0,5.923244018630276
20083,300000.0,6,3.0,2744,9926,2.0,0,7,2744,0,2006,47.2773,-122.216,2470,9926,1,0,0,0,0,5.477121254719663
20084,467000.0,3,2.25,1420,990,3.0,0,8,1420,0,2008,47.6801,-122.348,1350,1415,1,0,0,0,0,5.669316880566112
20085,395000.0,2,1.0,700,7457,1.0,0,6,700,0,1943,47.5348,-122.295,1500,7130,1,0,0,0,0,5.596597095626461
20086,734000.0,5,4.25,4110,42755,2.0,2,10,2970,1140,2000,47.3375,-122.337,2730,12750,1,0,0,0,0,5.86569605991607
20087,480000.0,5,2.75,2670,4780,2.0,0,8,2670,0,2013,47.4866,-122.155,2560,5380,1,0,0,0,0,5.681241237375588
20088,539000.0,3,2.75,2130,1400,2.0,0,9,1080,1050,2010,47.5661,-122.29,1520,3132,1,0,0,0,0,5.731588765186738
20089,459950.0,5,2.75,3078,6371,2.0,0,9,3078,0,2014,47.3587,-122.163,1979,19030,1,0,0,0,0,5.662710623193903
20090,306500.0,2,1.0,840,892,2.0,0,7,840,0,2006,47.5396,-122.387,1030,1007,1,0,0,0,0,5.486430478854434
20091,408474.0,3,2.5,1800,2731,2.0,0,8,1800,0,2014,47.5342,-121.841,1800,3265,1,0,0,0,0,5.611164418234683
20092,437000.0,3,2.75,2580,5200,2.0,0,8,2580,0,2008,47.496,-122.151,2700,5602,1,0,0,0,0,5.640481436970422
20093,160797.0,3,1.5,1270,2356,2.0,0,7,1270,0,2012,47.5671,-122.298,1490,2175,1,0,0,0,0,5.2062779418278575
20094,729000.0,4,3.5,3065,5440,3.0,0,9,3065,0,2014,47.524,-122.2,2210,8400,1,0,0,0,0,5.862727528317975
20095,499000.0,3,2.5,1861,1587,2.0,0,8,1578,283,2007,47.7043,-122.209,2090,10454,1,0,0,0,0,5.69810054562339
20096,359950.0,4,2.75,2260,5705,2.0,0,8,2260,0,2014,47.3726,-122.159,2260,5727,1,0,0,0,0,5.55624217790006
20097,929000.0,5,3.25,4150,7100,2.0,0,10,4150,0,2013,47.6026,-122.06,3560,7214,1,0,0,0,0,5.968015713993641
20098,529950.0,2,2.5,1500,1174,2.0,0,8,1140,360,2014,47.6689,-122.363,1550,1519,1,0,0,0,0,5.724234896490526
20099,461000.0,3,2.25,1620,998,2.5,0,8,1540,80,2012,47.5394,-122.027,1620,1068,1,0,0,0,0,5.663700925389648
20100,271115.0,2,1.5,830,1325,2.0,0,7,830,0,2005,47.5472,-122.384,1310,1485,1,0,0,0,0,5.433153546488687
20101,653000.0,4,2.5,3120,5137,2.0,0,7,3120,0,2003,47.6842,-122.04,2755,5137,1,0,0,0,0,5.814913181275074
20102,565000.0,3,2.5,1870,1058,3.0,0,8,1380,490,2007,47.6512,-122.345,1440,1136,1,0,0,0,0,5.752048447819439
20103,529950.0,3,2.25,1240,1250,3.0,0,8,1240,0,2014,47.6748,-122.377,1470,1250,1,0,0,0,0,5.724234896490526
20104,585000.0,4,2.5,2820,5612,2.0,0,9,2820,0,2007,47.7477,-122.236,1620,14881,1,0,0,0,0,5.76715586608218
20105,609000.0,3,1.75,1630,1526,3.0,0,8,1630,0,2014,47.6536,-122.354,1570,1274,1,0,0,0,0,5.784617292632875
20106,267000.0,3,2.25,1584,2800,2.0,0,7,1584,0,2012,47.3454,-122.214,1584,2800,1,0,0,0,0,5.426511261364575
20107,557000.0,4,2.5,2840,4500,2.0,0,8,2840,0,2012,47.7678,-122.237,2840,4939,1,0,0,0,0,5.745855195173729
20108,709950.0,4,3.25,3910,6293,2.0,0,9,3130,780,2006,47.5389,-121.86,4410,6015,1,0,0,0,0,5.851227763523675
20109,625000.0,3,2.5,1730,1301,3.0,0,9,1730,0,2011,47.653,-122.352,1330,1240,1,0,0,0,0,5.795880017344075
20110,599000.0,3,2.75,1840,2060,2.0,0,10,1700,140,2013,47.53,-122.073,2590,2680,1,0,0,0,0,5.7774268223893115
20111,920000.0,4,3.75,4030,503989,2.0,0,10,4030,0,2008,47.4807,-121.795,2110,71874,1,0,0,0,0,5.963787827345556
20112,1285000.0,4,3.5,3440,3800,3.0,0,9,3440,0,2014,47.6408,-122.307,1760,3800,1,0,0,0,0,6.108903127667313
20113,324500.0,4,2.5,2110,3825,2.0,0,7,2110,0,2012,47.3602,-122.082,2110,3825,1,0,0,0,0,5.511214701136388
20114,471500.0,3,2.5,2430,5866,2.0,0,7,2430,0,2009,47.5158,-121.871,2380,5866,1,0,0,0,0,5.673481697073347
20115,1015000.0,4,3.75,4690,207141,2.0,0,10,4030,660,2007,47.7072,-121.983,2890,200527,1,0,0,0,0,6.006466042249231
20116,998000.0,4,3.5,3500,43560,2.0,0,9,2850,650,2014,47.5481,-122.103,3640,40545,1,0,0,0,0,5.999130541287371
20117,262000.0,4,2.5,2070,8685,2.0,0,7,2070,0,2006,47.4697,-122.267,2170,9715,1,0,0,0,0,5.418301291319746
20118,844000.0,4,3.5,3350,6350,2.0,2,8,2610,740,2009,47.5602,-122.39,1820,6350,1,0,0,0,0,5.926342446625655
20119,745641.0,4,2.5,2440,4850,2.0,0,8,2440,0,2013,47.7043,-122.114,2970,5450,1,0,0,0,0,5.872529780226028
20120,659950.0,5,3.0,3010,7357,2.0,0,9,3010,0,2008,47.7226,-122.33,2370,8050,1,0,0,0,0,5.819511033198438
20121,339989.0,3,2.5,2060,4200,2.0,0,8,2060,0,2014,47.3706,-122.018,2370,4200,1,0,0,0,0,5.531464866111133
20122,352500.0,2,2.5,1570,2399,2.0,0,7,1180,390,2009,47.5488,-122.364,1590,2306,1,0,0,0,0,5.547159121327417
20123,525000.0,3,2.5,1580,1161,2.0,0,8,1010,570,2008,47.6206,-122.299,1680,1177,1,0,0,0,0,5.720159303405957
20124,1138990.0,5,3.5,4280,6530,2.0,3,10,4280,0,2014,47.5941,-121.973,3960,6863,1,0,0,0,0,6.056519911116955
20125,491000.0,5,3.5,2815,4900,2.0,0,9,2815,0,2011,47.3424,-122.179,2798,4900,1,0,0,0,0,5.691081492122969
20126,675000.0,4,2.5,2620,6114,2.0,0,9,2620,0,2011,47.5603,-122.013,2620,5808,1,0,0,0,0,5.829303772831025
20127,344000.0,3,2.25,1250,1033,3.0,0,8,1250,0,2007,47.6907,-122.343,1250,1150,1,0,0,0,0,5.53655844257153
20128,530000.0,4,2.5,3250,4500,2.0,0,8,3250,0,2008,47.4944,-122.15,3030,4598,1,0,0,0,0,5.724275869600789
20129,290500.0,4,3.25,2510,7686,2.0,0,9,2510,0,2003,47.4785,-122.228,2510,6732,1,0,0,0,0,5.463146136726349
20130,335000.0,2,1.75,1270,1685,2.0,0,8,1270,0,2012,47.5646,-122.295,1270,1843,1,0,0,0,0,5.525044807036846
20131,379000.0,3,2.5,1580,3075,2.0,0,8,1580,0,2013,47.545,-122.368,1710,2934,1,0,0,0,0,5.578639209968072
20132,385000.0,3,1.5,1360,2030,3.0,0,8,1360,0,2008,47.6961,-122.349,1360,1167,1,0,0,0,0,5.585460729508501
20133,500012.0,4,2.5,2400,9612,1.0,0,8,1230,1170,1962,47.4799,-122.127,2430,5539,1,0,0,0,0,5.69898042727851
20134,366750.0,3,3.0,1571,2017,3.0,0,8,1571,0,2008,47.7338,-122.309,1520,1497,1,0,0,0,0,5.56437012251532
20135,405000.0,2,2.0,1405,1073,2.0,0,8,1140,265,2007,47.612,-122.295,1405,3000,1,0,0,0,0,5.607455023214668
20136,356999.0,3,1.5,1010,1546,2.0,0,8,1010,0,1971,47.5998,-122.311,1010,1517,1,0,0,0,0,5.552666999599335
20137,590000.0,2,2.5,1450,1281,2.0,0,8,1220,230,2006,47.665,-122.285,1440,1281,1,0,0,0,0,5.770852011642144
20138,294000.0,3,1.75,1420,1361,2.0,0,7,960,460,2014,47.5684,-122.314,1340,1343,1,0,0,0,0,5.468347330412158
20139,731500.0,4,2.5,2650,4644,2.0,0,8,2650,0,2013,47.6945,-122.018,2640,5099,1,0,0,0,0,5.86421433046133
20140,837219.0,5,2.75,3030,7679,2.0,0,9,3030,0,2014,47.593,-122.057,3080,6341,1,0,0,0,0,5.922839075736314
20141,1600000.0,4,5.5,6530,871200,2.0,2,11,6530,0,2008,47.664,-121.878,1280,858132,1,0,0,0,0,6.204119982655925
20142,798800.0,3,2.75,2670,3738,1.0,0,10,1720,950,2013,47.5299,-122.203,2610,3734,1,0,0,0,0,5.902438056198665
20143,482500.0,2,2.5,1170,809,2.0,0,9,1170,0,2007,47.6875,-122.339,1170,1121,1,0,0,0,0,5.683497317679811
20144,820000.0,4,2.5,3260,26772,2.0,0,9,3260,0,2007,47.5115,-122.031,3260,14491,1,0,0,0,0,5.913813852383717
20145,319000.0,3,1.5,1480,1722,3.0,0,7,1480,0,2007,47.728,-122.292,1480,5764,1,0,0,0,0,5.503790683057181
20146,950000.0,3,2.5,2700,6947,2.0,3,9,2700,0,2013,47.5172,-122.208,2500,6947,1,0,0,0,0,5.977723605288848
20147,1267500.0,4,3.5,4640,13404,2.0,0,10,4640,0,2007,47.531000000000006,-122.134,4690,13590,1,0,0,0,0,6.102947968005374
20148,378000.0,3,2.5,1601,2491,3.0,0,7,1536,65,2007,47.719,-122.317,1420,1156,1,0,0,0,0,5.577491799837225
20149,489950.0,3,2.5,2540,5237,2.0,0,8,2540,0,2011,47.5492,-122.276,1800,4097,1,0,0,0,0,5.690151762003892
20150,345000.0,2,1.75,1030,1106,2.0,0,7,765,265,2006,47.5397,-122.387,1030,1066,1,0,0,0,0,5.537819095073274
20151,510000.0,3,2.5,2730,7136,2.0,0,8,2730,0,2012,47.3938,-122.321,2130,8932,1,0,0,0,0,5.707570176097937
20152,432500.0,4,2.5,3172,5033,2.0,0,8,3172,0,2014,47.2961,-122.348,2704,5232,1,0,0,0,0,5.635986111800833
20153,650000.0,4,2.5,3160,8530,2.0,0,9,3160,0,2006,47.5075,-122.148,3160,6460,1,0,0,0,0,5.812913356642856
20154,750000.0,4,2.5,2850,12429,2.0,0,9,2850,0,2008,47.6915,-122.177,2540,12000,1,0,0,0,0,5.8750612633917
20155,870000.0,4,3.5,2780,3100,2.0,0,8,2120,660,2014,47.6886,-122.364,1740,3600,1,0,0,0,0,5.939519252618618
20156,900000.0,4,3.5,3860,6543,2.0,0,10,3860,0,2014,47.5934,-121.974,3760,6888,1,0,0,0,0,5.954242509439325
